player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents
Romain Genevois,Haiti,OGC Nice,Defender,14.0,1019.0,4.0,1.0,"['Right Back', 'Right Wing Back', 'Right Center Back', 'Right Center Forward', 'Left Center Back']","['Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Forward', 'Right Back', 'Right Wing Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",11.322222222222223
Romain Hamouma,France,Saint-Étienne,Forward,24.0,1621.0,7.0,8.0,"['Right Back', 'Left Midfield', 'Center Forward', 'Right Wing Back', 'Right Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Right Wing', 'Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Left Midfield', 'Center Forward', 'Right Wing', 'Right Back', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Center Attacking Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Left Wing', 'Right Midfield', 'Left Wing', 'Right Wing', 'Right Back', 'Right Wing', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Left Wing', 'Right Wing Back', 'Right Wing', 'Right Wing', 'Right Center Forward', 'Left Center Forward', 'Right Wing', 'Right Wing', 'Right Midfield', 'Center Attacking Midfield', 'Right Wing', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Center Forward', 'Left Center Forward']",18.011111111111113
Romain Philippoteaux,France,Lorient,Midfielder,31.0,1466.0,15.0,12.0,"['Left Wing Back', 'Center Defensive Midfield', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Left Center Forward', 'Left Wing', 'Right Center Forward', 'Left Back', 'Right Wing']","['Right Midfield', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Wing Back', 'Right Midfield', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Center Defensive Midfield', 'Right Center Forward', 'Left Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Right Center Forward', 'Left Midfield', 'Left Midfield', 'Left Wing', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Left Back', 'Left Midfield', 'Left Midfield', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Left Center Forward', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Left Midfield']",16.288888888888888
Romain Saïss,Morocco,Angers,Midfielder,35.0,3101.0,0.0,5.0,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Center Back', 'Left Center Back']","['Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Center Defensive Midfield', 'Right Center Back', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Center Back', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Center Back', 'Left Center Back', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Center Back', 'Right Center Back', 'Center Defensive Midfield', 'Center Defensive Midfield']",34.455555555555556
Romain Thomas,France,Angers,Defender,36.0,3219.0,0.0,1.0,['Left Center Back'],"['Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",35.766666666666666
Ronaël Pierre-Gabriel,France,Saint-Étienne,Defender,5.0,331.0,1.0,2.0,"['Center Attacking Midfield', 'Right Back']","['Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Center Attacking Midfield', 'Right Back']",3.6777777777777776
Ronny Rodelin,France,Caen,Forward,35.0,2860.0,1.0,13.0,"['Left Center Midfield', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Left Midfield', 'Right Wing', 'Left Midfield', 'Left Midfield', 'Right Midfield', 'Right Wing', 'Left Midfield', 'Right Wing', 'Center Forward', 'Right Midfield', 'Right Midfield', 'Left Midfield', 'Right Center Forward', 'Right Wing', 'Left Wing', 'Left Wing', 'Right Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Wing', 'Center Forward', 'Right Wing', 'Left Wing', 'Left Center Forward', 'Left Midfield', 'Right Midfield', 'Right Wing', 'Left Wing', 'Center Forward', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Center Forward', 'Center Attacking Midfield', 'Right Wing', 'Right Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Center Forward', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Center Attacking Midfield', 'Center Forward', 'Right Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Midfield', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Right Midfield', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Left Center Midfield']",31.77777777777778
Ryad Boudebouz,Algeria,Montpellier,Midfielder,38.0,3248.0,1.0,8.0,"['Right Attacking Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Attacking Midfield', 'Center Forward', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Center Forward', 'Center Forward', 'Right Center Midfield', 'Center Forward', 'Center Attacking Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Forward', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Forward', 'Right Defensive Midfield', 'Center Forward', 'Right Wing', 'Right Midfield', 'Right Center Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Attacking Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Right Center Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Center Forward', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Attacking Midfield', 'Center Forward', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Right Wing']",36.08888888888889
Ryan Isaac Mendes da Graça,Cape Verde,Lille,Midfielder,3.0,100.0,3.0,0.0,"['Right Midfield', 'Left Center Midfield', 'Right Wing', 'Left Center Back']","['Left Center Back', 'Right Midfield', 'Right Wing', 'Left Center Midfield', 'Right Midfield']",1.1111111111111112
Rémi Gomis,Senegal,Nantes,Midfielder,17.0,1204.0,4.0,4.0,"['Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Forward', 'Left Defensive Midfield', 'Left Wing', 'Right Center Back']","['Left Defensive Midfield', 'Right Center Back', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Back', 'Left Wing', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Forward', 'Left Center Midfield']",13.377777777777778
Rémi Mulumba,"Congo, (Kinshasa)",Lorient,Midfielder,6.0,170.0,5.0,1.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Center Midfield', 'Center Attacking Midfield']","['Right Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield']",1.8888888888888888
Rémi Walter,France,OGC Nice,Midfielder,12.0,573.0,6.0,3.0,"['Left Center Midfield', 'Center Forward', 'Left Center Forward', 'Right Center Midfield', 'Center Attacking Midfield']","['Left Center Midfield', 'Left Center Forward', 'Left Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Center Forward', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Forward', 'Left Center Midfield', 'Center Forward', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Center Midfield']",6.366666666666666
Rémy Cabella,France,Marseille,Midfielder,34.0,2570.0,4.0,15.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Wing', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Midfield', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Center Midfield']",28.555555555555557
Rémy Riou,France,Nantes,Goalkeeper,31.0,2790.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",31.0
Rémy Vercoutre,France,Caen,Goalkeeper,38.0,3420.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",38.0
Salvatore Sirigu,Italy,Paris Saint-Germain,Goalkeeper,3.0,227.0,1.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper']",2.522222222222222
Samuel Grandsir,France,Troyes,Midfielder,1.0,17.0,1.0,0.0,"['Center Defensive Midfield', 'Left Midfield']","['Center Defensive Midfield', 'Left Midfield']",0.18888888888888888
Samuel Yves Umtiti,France,Lyon,Defender,30.0,2656.0,0.0,2.0,"['Center Back', 'Left Center Back']","['Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",29.511111111111113
Saïdi Ntibazonkiza,Burundi,Caen,Midfielder,14.0,624.0,8.0,3.0,"['Left Center Midfield', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Wing']","['Right Midfield', 'Left Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Left Wing', 'Left Wing', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Right Wing', 'Left Wing', 'Center Forward', 'Right Wing', 'Center Attacking Midfield', 'Left Wing', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Center Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield']",6.933333333333334
Sega Coulibaly,France,Rennes,0,0.0,0.0,0.0,0.0,[],[],0.0
Seko Fofana,Côte d'Ivoire,Bastia,Midfielder,31.0,2277.0,7.0,5.0,"['Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Forward', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Left Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Forward', 'Left Center Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Defensive Midfield', 'Right Wing', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Forward', 'Left Center Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Center Forward', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield']",25.3
Serge Aurier,Côte d'Ivoire,Paris Saint-Germain,Defender,20.0,1796.0,0.0,1.0,"['Right Back', 'Right Center Back']","['Right Center Back', 'Right Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back']",19.955555555555556
Sergi Darder Moll,Spain,Lyon,Midfielder,26.0,1508.0,8.0,16.0,"['Left Center Midfield', 'Center Defensive Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Wing']","['Left Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Wing', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield']",16.755555555555556
Serhou Guirassy,Guinea,Lille,Forward,8.0,323.0,5.0,2.0,"['Center Forward', 'Left Center Forward', 'Left Wing', 'Right Center Forward', 'Left Center Back']","['Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Back', 'Center Forward', 'Left Center Forward', 'Left Wing', 'Left Center Forward']",3.588888888888889
Sessi D''Almeida,Benin,Paris Saint-Germain,0,0.0,0.0,0.0,0.0,[],[],0.0
Seydou Sy,Senegal,AS Monaco,0,0.0,0.0,0.0,0.0,[],[],0.0
Sibiri Alain Traoré,Burkina Faso,Lorient,Midfielder,3.0,42.0,3.0,0.0,"['Center Attacking Midfield', 'Left Defensive Midfield', 'Right Center Back']","['Right Center Back', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield']",0.4666666666666667
Simon Lefebvre,France,Bordeaux,0,0.0,0.0,0.0,0.0,[],[],0.0
Simon Pouplin,France,OGC Nice,Goalkeeper,1.0,36.0,0.0,1.0,['Goalkeeper'],['Goalkeeper'],0.4
Slimane Sissoko,France,Angers,Forward,12.0,362.0,10.0,2.0,"['Left Center Midfield', 'Center Forward', 'Right Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Wing']","['Left Wing', 'Right Midfield', 'Center Forward', 'Center Forward', 'Right Midfield', 'Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Left Wing', 'Left Center Forward', 'Left Center Midfield', 'Center Forward', 'Right Wing', 'Center Forward', 'Right Wing', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Wing', 'Center Forward']",4.022222222222222
Sloan Privat,French Guiana,Guingamp,Forward,27.0,1307.0,13.0,11.0,"['Left Midfield', 'Center Forward', 'Left Center Forward', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward']","['Right Center Forward', 'Left Midfield', 'Right Center Forward', 'Left Midfield', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Wing', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Midfield', 'Right Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Center Forward', 'Right Center Midfield', 'Left Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Left Midfield', 'Right Center Forward']",14.522222222222222
Sofiane Boufal,Morocco,Lille,Forward,29.0,2371.0,2.0,14.0,"['Left Midfield', 'Center Forward', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Midfield', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Center Forward', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Center Forward', 'Right Center Forward', 'Left Wing', 'Left Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Midfield', 'Left Wing']",26.344444444444445
Soualiho Meïté,France,Lille,Midfielder,3.0,61.0,3.0,0.0,"['Center Attacking Midfield', 'Right Center Midfield', 'Left Center Midfield']","['Center Attacking Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Center Midfield']",0.6777777777777778
Souleymane Camara,Senegal,Montpellier,Forward,33.0,2027.0,11.0,17.0,"['Right Back', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Left Back', 'Right Wing']","['Right Wing', 'Left Center Forward', 'Left Center Forward', 'Left Midfield', 'Right Center Forward', 'Right Center Forward', 'Right Wing', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Midfield', 'Center Forward', 'Right Center Forward', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Left Back', 'Right Midfield', 'Right Defensive Midfield', 'Right Wing', 'Right Center Forward', 'Center Forward', 'Center Defensive Midfield', 'Right Midfield', 'Right Center Forward', 'Right Wing', 'Right Center Forward', 'Left Midfield', 'Left Center Forward', 'Right Wing', 'Left Center Forward', 'Right Defensive Midfield', 'Right Wing', 'Left Wing', 'Center Forward', 'Right Back', 'Right Wing', 'Right Center Forward', 'Right Midfield', 'Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Right Wing', 'Center Forward', 'Right Wing', 'Center Forward', 'Right Wing', 'Center Forward', 'Right Wing', 'Center Forward', 'Right Wing', 'Center Forward', 'Center Forward']",22.522222222222222
Steed Malbranque,France,Lyon,Midfielder,11.0,420.0,6.0,5.0,"['Center Attacking Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield']","['Left Center Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Center Midfield']",4.666666666666667
Steeve Elana,Martinique,Lille,0,0.0,0.0,0.0,0.0,[],[],0.0
Steeve Yago,Burkina Faso,Toulouse,Defender,19.0,1461.0,3.0,0.0,"['Right Back', 'Left Midfield', 'Center Forward', 'Left Wing', 'Right Center Back', 'Left Back', 'Left Center Back']","['Right Back', 'Right Center Back', 'Right Back', 'Left Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Back', 'Right Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Left Midfield', 'Right Back', 'Left Wing', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Forward', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",16.233333333333334
Stephan El Shaarawy,Italy,AS Monaco,Forward,15.0,707.0,8.0,7.0,"['Left Midfield', 'Center Forward', 'Left Center Forward', 'Left Wing', 'Right Wing']","['Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Left Center Forward', 'Left Wing', 'Left Wing', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Midfield', 'Center Forward', 'Left Wing', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Left Wing', 'Left Wing', 'Center Forward', 'Left Wing']",7.855555555555555
Steve Mandanda,France,Marseille,Goalkeeper,36.0,3240.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",36.0
Steve Michel Mounié,Benin,Montpellier,"Defender, Forward",2.0,44.0,2.0,0.0,"['Left Center Forward', 'Right Back', 'Center Forward']","['Right Back', 'Left Center Forward', 'Center Forward']",0.4888888888888889
