player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents,league
Per Ciljan Skjelbred,Norway,Hertha Berlin,Midfielder,31.0,2692.0,0.0,6.0,"['Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Forward', 'Right Midfield']","['Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Center Forward', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield']",29.91111111111111,bundesliga
Peter Niemeyer,Germany,Darmstadt 98,Midfielder,31.0,2560.0,0.0,11.0,"['Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Midfield', 'Left Defensive Midfield']","['Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Center Midfield', 'Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield']",28.444444444444443,bundesliga
Peter Pekarík,Slovakia,Hertha Berlin,Defender,12.0,1065.0,0.0,1.0,"['Right Back', 'Right Wing Back']","['Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Wing Back', 'Right Back', 'Right Back']",11.833333333333334,bundesliga
Philip Heise,Germany,VfB Stuttgart,Midfielder,5.0,157.0,4.0,0.0,"['Left Midfield', 'Left Wing', 'Left Back', 'Right Center Back']","['Left Back', 'Left Back', 'Left Back', 'Left Midfield', 'Right Center Back', 'Left Midfield', 'Left Wing', 'Left Midfield']",1.7444444444444445,bundesliga
Philipp Bargfrede,Germany,Werder Bremen,Midfielder,14.0,1183.0,0.0,2.0,"['Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield']","['Center Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield']",13.144444444444444,bundesliga
Philipp Hosiner,Austria,FC Köln,Forward,15.0,602.0,11.0,2.0,"['Right Center Midfield', 'Right Back', 'Left Midfield', 'Right Wing', 'Right Defensive Midfield', 'Center Forward', 'Right Center Forward', 'Left Wing', 'Left Center Forward']","['Right Defensive Midfield', 'Right Center Forward', 'Left Wing', 'Left Center Forward', 'Left Wing', 'Left Center Forward', 'Left Midfield', 'Right Center Forward', 'Right Wing', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward', 'Center Forward', 'Right Center Midfield', 'Left Center Forward', 'Left Midfield', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Right Back', 'Right Center Midfield', 'Left Midfield']",6.688888888888889,bundesliga
Philipp Lahm,Germany,Bayern Munich,Defender,26.0,2200.0,1.0,5.0,"['Right Center Midfield', 'Center Defensive Midfield', 'Right Back', 'Right Wing Back', 'Right Wing', 'Right Center Back', 'Right Defensive Midfield', 'Left Back', 'Right Midfield']","['Right Back', 'Right Wing Back', 'Right Back', 'Right Center Midfield', 'Right Back', 'Center Defensive Midfield', 'Right Back', 'Right Back', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Center Defensive Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Wing', 'Right Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Left Back', 'Right Back', 'Right Midfield', 'Right Center Midfield', 'Right Back', 'Right Center Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Center Midfield', 'Right Wing Back', 'Right Back', 'Center Defensive Midfield']",24.444444444444443,bundesliga
Philipp Max,Germany,Augsburg,Defender,26.0,2097.0,3.0,3.0,"['Left Wing', 'Left Wing Back', 'Left Back', 'Right Wing']","['Left Back', 'Left Back', 'Left Wing Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Wing', 'Right Wing', 'Left Back', 'Left Back']",23.3,bundesliga
Philipp Ochs,Germany,Hoffenheim,Midfielder,13.0,583.0,7.0,5.0,"['Right Center Midfield', 'Right Center Back', 'Left Center Midfield', 'Left Wing Back', 'Right Attacking Midfield', 'Center Attacking Midfield', 'Left Back', 'Left Defensive Midfield']","['Right Center Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Back', 'Left Wing Back', 'Left Wing Back', 'Left Back', 'Left Wing Back', 'Right Center Back', 'Right Attacking Midfield', 'Left Center Midfield']",6.477777777777778,bundesliga
Philipp Tschauner,Germany,Hannover 96,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Phillipp Klement,Germany,FSV Mainz 05,Forward,2.0,36.0,2.0,0.0,"['Right Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Wing']","['Center Attacking Midfield', 'Right Wing', 'Right Defensive Midfield', 'Left Defensive Midfield']",0.4,bundesliga
Phillipp Steinhart,Germany,Bayern Munich,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Pierre Bengtsson,Sweden,FSV Mainz 05,Defender,16.0,1276.0,2.0,2.0,"['Left Center Back', 'Center Forward', 'Left Back', 'Left Defensive Midfield']","['Left Back', 'Left Back', 'Center Forward', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Defensive Midfield', 'Left Back', 'Left Center Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",14.177777777777777,bundesliga
Pierre-Emerick Aubameyang,Gabon,Borussia Dortmund,Forward,31.0,2471.0,3.0,9.0,"['Right Wing', 'Center Forward', 'Right Defensive Midfield', 'Right Center Forward', 'Left Center Forward']","['Center Forward', 'Center Forward', 'Right Wing', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Right Wing', 'Left Center Forward', 'Right Defensive Midfield', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Right Wing', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Right Wing', 'Center Forward', 'Center Forward', 'Right Wing', 'Center Forward', 'Center Forward']",27.455555555555556,bundesliga
Pierre-Emile Højbjerg,Denmark,Schalke 04,Midfielder,23.0,1310.0,10.0,4.0,"['Left Center Back', 'Center Defensive Midfield', 'Right Center Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Center Forward', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Center Forward', 'Left Defensive Midfield']","['Center Attacking Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Center Forward', 'Center Forward', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Center Back', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Center Back', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Midfield', 'Left Center Forward', 'Center Forward']",14.555555555555555,bundesliga
Pierre-Michel Lasogga,Germany,Hamburger SV,Forward,30.0,1779.0,9.0,12.0,"['Right Defensive Midfield', 'Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Left Wing', 'Left Center Forward', 'Left Defensive Midfield']","['Right Defensive Midfield', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Wing', 'Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Left Defensive Midfield', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Left Center Forward']",19.766666666666666,bundesliga
Piotr Trochowski,Germany,Augsburg,Midfielder,6.0,159.0,4.0,2.0,"['Right Wing', 'Left Center Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Midfield']","['Center Attacking Midfield', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Midfield', 'Right Defensive Midfield']",1.7666666666666666,bundesliga
Pirmin Schwegler,Switzerland,Hoffenheim,Midfielder,21.0,1427.0,5.0,6.0,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Left Defensive Midfield']","['Right Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Center Forward', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield']",15.855555555555556,bundesliga
Przemysław Tytoń,Poland,VfB Stuttgart,Goalkeeper,30.0,2700.0,0.0,0.0,"['Goalkeeper', 'Center Attacking Midfield']","['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Center Attacking Midfield', 'Goalkeeper']",30.0,bundesliga
Raffael Caetano de Araújo,Brazil,Borussia Mönchengladbach,Forward,31.0,2678.0,1.0,12.0,"['Right Center Midfield', 'Left Midfield', 'Right Wing', 'Center Forward', 'Left Center Midfield', 'Right Attacking Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Left Wing', 'Left Attacking Midfield', 'Left Center Forward', 'Left Defensive Midfield']","['Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Attacking Midfield', 'Right Attacking Midfield', 'Right Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Center Forward', 'Left Wing', 'Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Midfield', 'Left Center Forward', 'Center Forward', 'Left Center Midfield', 'Left Center Forward', 'Left Defensive Midfield', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Center Midfield', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Left Attacking Midfield', 'Left Center Forward', 'Left Defensive Midfield', 'Left Center Forward', 'Left Center Forward', 'Left Defensive Midfield', 'Left Midfield', 'Right Center Forward']",29.755555555555556,bundesliga
Ragnar Klavan,Estonia,Augsburg,Defender,31.0,2786.0,0.0,1.0,['Left Center Back'],"['Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",30.955555555555556,bundesliga
Ralf Fährmann,Germany,Schalke 04,Goalkeeper,34.0,3059.0,0.0,1.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",33.98888888888889,bundesliga
Ramazan Özcan,Austria,Ingolstadt,Goalkeeper,28.0,2520.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",28.0,bundesliga
Raúl Marcelo Bobadilla,Paraguay,Augsburg,Forward,27.0,1883.0,8.0,11.0,"['Right Wing', 'Center Forward', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Left Wing', 'Left Center Forward', 'Right Midfield']","['Center Forward', 'Left Center Forward', 'Center Forward', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Defensive Midfield', 'Center Forward', 'Right Wing', 'Left Wing', 'Left Center Forward', 'Center Forward', 'Right Midfield', 'Center Forward', 'Right Wing', 'Left Center Forward', 'Right Wing', 'Center Forward', 'Right Wing', 'Center Forward', 'Center Forward', 'Right Wing', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Center Forward', 'Right Wing', 'Center Attacking Midfield', 'Center Forward', 'Right Center Forward', 'Center Attacking Midfield', 'Right Wing', 'Center Forward', 'Center Forward', 'Right Wing', 'Right Wing', 'Center Attacking Midfield', 'Center Forward', 'Center Attacking Midfield']",20.92222222222222,bundesliga
René Adler,Germany,Hamburger SV,Goalkeeper,24.0,2109.0,0.0,1.0,"['Goalkeeper', 'Center Attacking Midfield']","['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Center Attacking Midfield', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",23.433333333333334,bundesliga
Ricardo Iván Rodríguez Araya,Switzerland,Wolfsburg,Defender,24.0,2069.0,1.0,1.0,['Left Back'],"['Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",22.988888888888887,bundesliga
Robbie Kruse,Australia,VfB Stuttgart,Forward,12.0,476.0,10.0,1.0,"['Left Midfield', 'Right Wing', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Center Forward', 'Right Midfield']","['Right Wing', 'Right Midfield', 'Left Wing', 'Right Midfield', 'Left Midfield', 'Right Wing', 'Left Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Right Wing', 'Right Defensive Midfield', 'Right Midfield', 'Left Center Forward', 'Center Attacking Midfield', 'Left Wing']",5.288888888888889,bundesliga
Robert Bauer,Germany,Ingolstadt,Defender,24.0,1700.0,6.0,2.0,"['Center Defensive Midfield', 'Right Center Midfield', 'Right Back', 'Left Center Midfield', 'Center Forward', 'Left Wing', 'Left Back']","['Center Defensive Midfield', 'Left Back', 'Right Back', 'Left Center Midfield', 'Center Forward', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Right Back', 'Left Back', 'Right Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Center Forward', 'Left Wing', 'Left Wing', 'Right Center Midfield', 'Left Back', 'Left Back', 'Right Center Midfield']",18.88888888888889,bundesliga
Robert Lewandowski,Poland,Bayern Munich,Forward,32.0,2657.0,3.0,3.0,"['Right Wing Back', 'Center Forward', 'Left Center Midfield', 'Right Center Forward', 'Left Center Forward']","['Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Midfield', 'Center Forward', 'Center Forward', 'Right Wing Back', 'Center Forward', 'Center Forward']",29.522222222222222,bundesliga
Roberto Hilbert,Germany,Bayer Leverkusen,Defender,12.0,783.0,3.0,4.0,['Right Back'],"['Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back']",8.7,bundesliga
Robin Knoche,Germany,Wolfsburg,Defender,11.0,821.0,2.0,1.0,"['Left Center Back', 'Right Defensive Midfield', 'Right Center Back']","['Left Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Defensive Midfield', 'Left Center Back', 'Left Center Back']",9.122222222222222,bundesliga
Robin Zentner,Germany,FSV Mainz 05,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Roel Brouwers,Netherlands,Borussia Mönchengladbach,Defender,8.0,298.0,5.0,1.0,"['Left Center Back', 'Right Center Midfield', 'Right Center Back', 'Right Defensive Midfield', 'Right Center Forward', 'Center Back', 'Left Defensive Midfield']","['Center Back', 'Right Center Forward', 'Left Defensive Midfield', 'Right Center Back', 'Right Center Forward', 'Right Center Back', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back']",3.311111111111111,bundesliga
Roger de Oliveira Bernardo,Brazil,Ingolstadt,Midfielder,29.0,2503.0,1.0,2.0,"['Left Center Back', 'Center Defensive Midfield', 'Right Center Back', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield']","['Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Center Back', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Center Back', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield']",27.81111111111111,bundesliga
Romain Brégerie,France,Ingolstadt,Midfielder,22.0,1151.0,10.0,2.0,"['Left Center Back', 'Center Defensive Midfield', 'Right Center Back', 'Right Wing', 'Left Center Midfield', 'Right Defensive Midfield', 'Center Forward', 'Center Attacking Midfield', 'Left Wing', 'Left Back']","['Right Center Back', 'Center Attacking Midfield', 'Left Wing', 'Right Center Back', 'Right Center Back', 'Center Defensive Midfield', 'Left Center Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Forward', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Back', 'Center Forward', 'Right Wing', 'Center Forward', 'Center Forward', 'Right Center Back', 'Left Center Back', 'Center Forward']",12.78888888888889,bundesliga
Roman Bürki,Switzerland,Borussia Dortmund,Goalkeeper,33.0,2970.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",33.0,bundesliga
Roman Neustädter,Russia,Schalke 04,Defender,30.0,2399.0,4.0,4.0,"['Left Center Back', 'Center Defensive Midfield', 'Right Center Back', 'Right Defensive Midfield', 'Right Center Forward', 'Center Back', 'Left Defensive Midfield']","['Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Forward', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Back', 'Right Center Back', 'Right Center Forward', 'Left Defensive Midfield', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",26.655555555555555,bundesliga
Roman Weidenfeller,Germany,Borussia Dortmund,Goalkeeper,1.0,90.0,0.0,0.0,['Goalkeeper'],['Goalkeeper'],1.0,bundesliga
